brand,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
BMW,2019,7500,0,0,0,1,16.78,1995.0,190.0,5.0,15.501909511534503
Hyundai,2014,80000,1,1,1,2,21.1,814.0,55.2,5.0,12.429216196844383
Hyundai,2013,60000,0,1,1,2,21.27,1396.0,88.76,5.0,13.038979594549872
Hyundai,2017,60000,0,1,1,1,21.19,1396.0,88.73,5.0,13.480037821676145
Fiat,2013,47000,0,1,1,1,20.3,1248.0,75.0,5.0,12.429216196844383
Ford,2017,62960,0,0,1,1,25.83,1498.0,99.0,5.0,13.122363377404328
Mahindra,2018,50000,0,1,1,1,15.1,2179.0,152.87,7.0,13.9108207377686
Chevrolet,2016,15000,1,1,1,1,18.6,1199.0,76.8,5.0,12.611537753638338
Hyundai,2012,35000,1,1,1,2,21.1,814.0,55.2,5.0,12.180754837545884
Hyundai,2014,110000,0,1,1,2,24.8,1396.0,88.7,5.0,13.038979594549872
Tata,2015,25000,1,1,1,1,25.4,624.0,37.5,4.0,12.013700752882718
Maruti,2007,120000,1,1,1,3,19.7,796.0,46.3,5.0,11.350406535472453
Hyundai,2014,100000,1,1,1,1,19.81,1086.0,68.05,5.0,12.611537753638338
Hyundai,2016,80000,0,1,1,1,19.67,1582.0,126.2,5.0,13.864300722133706
Maruti,2017,35000,1,1,1,1,21.4,1197.0,83.1,5.0,13.353475098367715
Hyundai,2015,100000,0,1,1,2,22.54,1396.0,88.73,5.0,13.180632285528304
Maruti,2011,100000,1,1,1,2,15.37,1196.0,73.0,7.0,11.982929094215963
Ford,2014,140000,0,1,1,2,25.01,1498.0,89.75,5.0,13.38472764187182
Mahindra,2015,35000,0,1,1,1,15.4,1997.0,120.0,7.0,13.815510557964274
Maruti,2018,30000,1,1,1,1,24.7,796.0,47.3,5.0,12.611537753638338
Hyundai,2010,90000,0,1,1,2,23.0,1396.0,90.0,5.0,12.765688433465597
Maruti,2019,5621,1,2,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Fiat,2015,95000,0,1,1,3,21.2,1248.0,75.0,5.0,12.611537753638338
Mahindra,2013,90000,0,1,1,1,17.21,1493.0,100.0,7.0,12.323855681186558
Maruti,2006,150000,1,1,1,2,18.9,998.0,67.1,5.0,11.84939770159144
Mahindra,2009,300000,0,1,1,1,14.0,2498.0,112.0,7.0,11.918390573078392
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Maruti,2017,10000,1,0,1,1,23.1,998.0,67.04,5.0,13.091902108061824
Ford,2018,15000,1,1,1,1,17.0,1497.0,121.36,5.0,13.721199878493033
Tata,2018,40000,0,1,0,1,21.5,1497.0,108.5,5.0,13.764217263576723
Maruti,2010,110000,1,1,1,2,17.3,1061.0,64.0,5.0,12.206072645530174
Maruti,2001,60000,1,1,1,2,16.1,796.0,37.0,4.0,10.714417768752456
Maruti,2009,60000,1,1,1,3,18.9,1061.0,67.0,5.0,11.652678711655406
Chevrolet,2011,60000,1,1,1,2,14.49,1399.0,92.7,5.0,11.77528972943772
Maruti,2012,80000,1,1,1,2,18.9,998.0,67.1,5.0,12.323855681186558
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Tata,2012,195000,0,1,1,2,21.12,1248.0,88.8,5.0,11.84939770159144
Hyundai,2011,80000,1,1,1,2,16.2,1599.0,103.2,5.0,12.84792653170257
Tata,2018,50000,1,1,1,1,17.0,1198.0,108.5,5.0,13.652991628466498
Lexus,2019,20000,1,0,0,1,22.37,2487.0,214.56,5.0,15.454507272639919
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Toyota,2007,80000,0,1,1,2,12.8,2494.0,102.0,7.0,13.347105650082236
Toyota,2011,84050,1,1,1,1,19.383089105743082,1248.0,82.85,5.0,12.254862809699606
Maruti,2009,90000,0,1,1,1,21.1,1248.0,73.9,5.0,12.388394202324129
Tata,2011,70000,1,1,1,2,16.5,1172.0,65.0,5.0,11.77528972943772
Renault,2016,40000,1,1,1,1,25.17,799.0,53.3,5.0,12.345830240069793
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Honda,2019,1500,1,1,0,1,18.2,1199.0,88.7,5.0,13.641157170819497
Maruti,2017,44600,0,0,1,1,24.52,1248.0,88.5,7.0,13.651814465293484
Maruti,2017,32000,1,1,1,2,23.95,998.0,67.05,5.0,12.676076274775909
Maruti,2012,52000,0,1,1,3,19.3,1248.0,73.9,5.0,12.765688433465597
Maruti,2010,35000,1,0,1,1,18.9,998.0,67.1,5.0,12.206072645530174
Maruti,2020,5000,1,1,1,1,21.21,1197.0,81.8,5.0,13.304684934198283
Maruti,2009,40000,1,1,1,1,19.7,796.0,46.3,5.0,12.180754837545884
Maruti,2015,54723,0,0,1,1,25.2,1248.0,74.0,5.0,13.060487973686241
Tata,2017,24000,0,1,1,2,27.28,1047.0,69.0,5.0,12.765688433465597
Toyota,2012,85000,0,1,1,1,21.43,1364.0,87.2,5.0,13.304684934198283
Maruti,2016,26000,1,1,1,2,20.51,998.0,67.04,5.0,12.86099861326992
Mahindra,2018,20000,0,1,0,1,16.0,2179.0,138.0,7.0,14.22097566607244
Maruti,2015,67000,1,1,1,1,23.95,998.0,67.05,5.0,12.487485104968359
Ford,2018,30000,0,1,1,1,23.0,1498.0,98.96,5.0,13.764217263576723
Hyundai,2014,125000,0,1,0,1,22.32,1582.0,126.32,5.0,13.508985397711013
Ford,2011,100000,0,1,1,2,20.0,1399.0,68.0,5.0,12.230760380059866
Skoda,2016,125000,0,0,1,2,21.14,1498.0,103.52,5.0,13.38472764187182
Maruti,2005,35000,1,1,1,1,18.9,998.0,67.1,5.0,11.082142548877775
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Ford,2014,43011,1,0,1,1,18.88,999.0,123.37,5.0,13.217673557208654
Chevrolet,2007,30000,1,1,1,2,14.7,1150.0,76.0,5.0,11.082142548877775
Maruti,2012,72000,0,1,1,1,21.5,1248.0,88.8,5.0,13.304684934198283
Tata,2011,160000,0,1,1,1,13.93,2179.0,138.0,7.0,12.765688433465597
Chevrolet,2008,90000,0,1,1,4,16.52,1991.0,123.7,5.0,12.254862809699606
Maruti,2016,50000,1,1,1,1,23.1,998.0,67.04,5.0,12.886641043883259
Hyundai,2016,50000,1,1,1,1,18.6,1197.0,81.83,5.0,13.353475098367715
Hyundai,2011,80000,0,1,1,1,22.32,1582.0,126.32,5.0,13.122363377404328
Hyundai,2015,30000,1,0,1,1,18.6,1197.0,81.83,5.0,13.112313041550827
Hyundai,2018,70000,0,1,1,1,25.4,1186.0,73.97,5.0,13.337474757021274
Maruti,2014,88000,0,1,1,2,25.2,1248.0,74.0,5.0,12.834681304952548
Toyota,2006,100000,1,1,1,4,13.4,1794.0,125.0,5.0,11.918390573078392
Maruti,2008,90000,0,1,1,3,17.8,1248.0,75.0,5.0,12.180754837545884
Renault,2018,18000,0,0,1,1,19.6,1461.0,108.45,5.0,13.864300722133706
Lexus,2019,20000,1,0,0,1,22.37,2487.0,214.56,5.0,15.454507272639919
Mahindra,2017,100000,0,1,1,1,16.5,1493.0,70.0,7.0,13.337474757021274
Honda,2010,110000,1,1,0,3,15.6,1497.0,116.3,5.0,12.923909999653127
Renault,2017,60000,1,1,1,1,25.17,799.0,53.3,5.0,12.611537753638338
Mahindra,2009,170000,0,1,1,2,13.6,2523.0,63.0,7.0,12.89921982609012
Maruti,2016,76000,0,1,1,1,26.59,1248.0,74.0,5.0,13.217673557208654
Maruti,2005,140000,1,1,1,2,18.9,998.0,67.1,5.0,11.77528972943772
Honda,2006,80000,1,1,1,2,16.9,1497.0,100.0,5.0,11.918390573078392
Hyundai,2013,82246,1,0,1,1,20.36,1197.0,78.9,5.0,12.594730635321957
Mahindra,2017,40000,0,1,1,1,25.32,1198.0,77.0,6.0,13.444446876573442
Maruti,2003,167000,1,1,1,2,18.9,998.0,67.1,5.0,10.915088464214607
Maruti,2016,74381,1,0,1,1,21.79,998.0,67.05,5.0,12.89921982609012
Maruti,2016,10000,1,0,0,1,23.1,998.0,67.04,5.0,12.983099011217604
Toyota,2010,426000,0,1,1,1,12.8,2494.0,102.0,7.0,13.764217263576723
Hyundai,2018,30000,1,1,0,1,18.9,1197.0,81.86,5.0,13.270783382522602
Maruti,2011,50000,1,1,1,2,19.7,796.0,46.3,5.0,12.2783933071098
Mahindra,2007,152000,0,1,1,4,10.5,2609.0,120.0,9.0,12.206072645530174
Maruti,2004,120000,1,1,1,1,16.1,796.0,37.0,4.0,10.596634733096073
Chevrolet,2010,60000,1,1,1,2,18.0,995.0,62.0,5.0,11.84939770159144
Mahindra,2013,76000,0,1,1,1,15.96,2523.0,62.1,7.0,13.071070083016778
Renault,2019,15000,1,1,1,1,23.01,999.0,67.0,5.0,12.948009990259552
Honda,2015,45000,1,1,0,1,15.5,1198.0,86.7,5.0,12.936033799212835
Maruti,2017,35000,1,1,1,1,17.5,1373.0,91.1,7.0,13.458835614025542
Maruti,2007,63000,1,1,0,3,18.9,1061.0,67.0,5.0,11.289781913656018
Hyundai,2012,110000,0,1,1,2,22.32,1582.0,126.32,5.0,13.287877815881902
Ford,2011,170000,0,1,1,2,20.0,1399.0,68.0,5.0,12.206072645530174
Renault,2019,15000,1,1,1,1,25.17,799.0,53.3,5.0,12.84792653170257
Maruti,2008,90000,1,1,1,2,18.9,998.0,67.1,5.0,11.813030057420567
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Maruti,2008,90000,0,1,1,2,17.8,1248.0,75.0,5.0,12.468436909997665
Hyundai,2017,30000,1,1,1,1,18.9,1197.0,81.86,5.0,13.17115354157376
Maruti,2013,25000,1,1,1,1,20.92,998.0,67.1,5.0,12.2783933071098
Nissan,2014,91000,0,1,1,4,22.71,1461.0,84.8,5.0,12.676076274775909
Hyundai,2011,220000,1,1,1,4,17.0,1197.0,80.0,5.0,12.301382825334498
Honda,2016,60000,0,1,1,1,21.9,1498.0,98.6,7.0,13.764217263576723
Hyundai,2008,60000,1,1,1,2,19.81,1086.0,68.05,5.0,12.206072645530174
Maruti,2011,120000,0,1,1,3,19.3,1248.0,73.9,5.0,12.611537753638338
Hyundai,2014,90000,1,1,1,1,21.1,814.0,55.2,5.0,12.542544882151386
Maruti,2011,64500,1,1,1,1,18.9,998.0,67.1,5.0,12.388394202324129
Honda,2015,120000,0,1,1,1,24.2,1498.0,98.6,7.0,13.415032991367148
Renault,2015,75000,0,0,1,1,19.87,1461.0,83.8,5.0,13.091902108061824
Hyundai,2017,23456,1,0,1,1,18.9,1197.0,82.0,5.0,13.217673557208654
Chevrolet,2015,50000,1,1,1,1,18.2,1199.0,82.4,5.0,12.765688433465597
Ford,2013,48000,0,0,1,2,21.7,1498.0,98.96,5.0,13.071070083016778
Hyundai,2018,60000,0,1,1,1,22.1,1396.0,88.7,5.0,13.759997848034015
Maruti,2016,45000,0,1,1,1,24.3,1248.0,88.5,5.0,13.764217263576723
Jeep,2018,14000,0,1,1,1,17.1,1956.0,170.0,5.0,14.28551418721001
Honda,2015,22000,1,1,1,1,17.4,1497.0,117.3,5.0,13.710150042306449
Mahindra,2007,105000,0,1,1,2,13.6,2523.0,63.0,7.0,12.2783933071098
Maruti,2017,10000,1,1,0,1,23.1,998.0,67.04,5.0,13.017002861746503
Tata,2013,50000,0,1,1,1,21.02,1248.0,88.8,5.0,12.429216196844383
Hyundai,2017,25000,1,1,1,1,18.6,1197.0,81.83,5.0,13.337474757021274
Hyundai,2009,90000,1,1,1,2,0.0,1086.0,62.0,5.0,11.695247021764184
Mahindra,2014,145241,0,1,1,1,12.05,2179.0,120.0,7.0,13.458835614025542
Maruti,2013,62000,1,0,1,1,22.0,1197.0,81.8,5.0,12.926348493478372
Maruti,2019,5621,1,2,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
Maruti,2018,7800,1,1,0,1,22.0,1197.0,81.8,5.0,13.458835614025542
Hyundai,2015,50000,1,1,0,1,16.9,1197.0,82.0,5.0,12.84792653170257
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Mahindra,2013,50000,0,1,1,1,15.96,2523.0,62.1,7.0,13.122363377404328
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Maruti,1997,94000,1,1,0,4,15.9,1298.0,85.0,5.0,11.736069016284437
Maruti,2013,70000,0,1,1,1,23.4,1248.0,74.0,5.0,12.611537753638338
Tata,2020,40000,1,1,1,1,17.57,1193.0,88.7,5.0,13.122363377404328
Tata,2011,80000,0,1,1,1,17.0,1405.0,71.0,5.0,12.421184025147118
Toyota,2012,74500,0,1,1,1,19.383089105743082,1248.0,82.85,5.0,12.89921982609012
Chevrolet,2014,80000,1,1,1,1,13.7,1399.0,98.82,7.0,12.65075846679162
Maruti,2012,70000,0,1,1,1,23.2,1248.0,73.94,5.0,12.611537753638338
Maruti,2016,40000,1,1,1,1,20.4,1197.0,81.8,5.0,13.122363377404328
Ford,2007,110000,0,1,1,1,17.8,1399.0,68.0,5.0,12.254862809699606
Hyundai,2014,70000,1,1,1,1,21.1,814.0,55.2,5.0,12.254862809699606
Toyota,2012,155000,0,0,1,1,12.8,2494.0,102.0,8.0,13.722298176242095
Tata,2012,18000,1,0,1,1,25.4,624.0,37.5,4.0,11.06663836234181
Ford,2019,20000,0,1,1,1,23.0,1498.0,98.96,5.0,13.950915194970477
Maruti,2007,80000,1,1,1,1,16.1,796.0,37.0,4.0,10.714417768752456
Mercedes-Benz,2012,50000,0,1,0,1,14.84,2143.0,170.0,5.0,14.151982794585487
Hyundai,2016,70000,1,1,1,1,18.9,1197.0,82.0,5.0,13.217673557208654
Hyundai,2012,120000,1,1,1,1,18.5,1197.0,82.85,5.0,12.611537753638338
Toyota,2014,120000,0,1,1,1,23.59,1364.0,67.04,5.0,12.948009990259552
Renault,2017,5000,1,1,1,1,25.17,799.0,53.3,5.0,12.560244459250788
Honda,2015,50000,1,1,1,1,18.0,1198.0,86.7,5.0,12.873902018105829
Ford,2018,19000,0,1,1,1,23.0,1498.0,98.96,5.0,13.710150042306449
Mahindra,2015,120000,0,1,1,1,15.96,2523.0,63.0,9.0,13.38472764187182
Tata,2012,40000,0,1,1,1,22.3,1248.0,74.0,5.0,12.429216196844383
Maruti,2002,90000,1,1,1,3,19.383089105743082,1248.0,82.85,5.0,11.461632170582678
Hyundai,2014,80000,0,1,1,1,14.74,2199.0,194.3,7.0,13.9108207377686
Honda,2017,37151,0,0,1,1,27.3,1498.0,98.6,5.0,13.17115354157376
Maruti,2017,30000,0,1,1,1,28.4,1248.0,74.02,5.0,13.527828485512494
Hyundai,2016,40000,1,1,1,1,18.6,1197.0,81.83,5.0,13.287877815881902
Honda,2017,70000,0,1,1,2,25.8,1498.0,98.6,5.0,13.287877815881902
Hyundai,2010,49000,1,1,1,1,18.5,1197.0,80.0,5.0,12.611537753638338
Volkswagen,2016,70000,1,1,0,1,16.34,1798.0,189.3,5.0,13.592367006650065
Hyundai,2010,90000,1,1,1,3,20.36,1197.0,78.9,5.0,12.043553716032399
Volkswagen,2014,40000,0,1,1,3,20.14,1498.0,88.8,5.0,13.262125319779487
Maruti,2015,114000,0,0,1,1,25.2,1248.0,73.94,5.0,13.244581010128577
Hyundai,2016,49900,1,0,1,1,16.3,1797.0,147.5,5.0,13.5985975564007
Chevrolet,2015,70000,0,1,1,1,13.58,2499.0,72.4,9.0,12.959844447906553
Maruti,2007,75000,1,1,1,1,19.7,796.0,46.3,5.0,11.918390573078392
Tata,2018,50000,1,1,1,1,20.3,1199.0,84.0,5.0,13.038979594549872
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Audi,2014,60000,0,1,0,1,17.68,1968.0,174.33,5.0,14.603967918328545
Ford,2011,72000,0,1,1,1,20.0,1399.0,68.0,5.0,12.388394202324129
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.812828128480803
Mahindra,2013,70000,1,1,1,1,13.87,1598.0,86.0,5.0,12.765688433465597
Nissan,2014,30000,1,1,1,1,19.69,1198.0,67.04,5.0,12.873902018105829
Honda,2010,74000,1,1,1,2,12.8,2354.0,177.6,5.0,12.611537753638338
Toyota,2011,60000,0,1,1,1,12.8,2494.0,102.0,7.0,13.592367006650065
Hyundai,2012,27000,1,1,1,1,20.36,1197.0,78.9,5.0,12.577636201962656
Hyundai,2016,35000,1,1,1,1,18.6,1197.0,81.83,5.0,13.263862939678027
Mahindra,2016,120000,0,1,1,1,18.49,1493.0,100.0,7.0,13.345506928718539
Toyota,2016,140000,0,1,1,1,12.99,2494.0,100.6,8.0,13.997832114758229
Chevrolet,2011,67840,1,1,1,1,18.0,995.0,62.0,5.0,11.77528972943772
Honda,2017,40000,1,1,1,1,17.4,1497.0,117.6,5.0,13.652991628466498
Maruti,2020,1000,1,1,1,1,21.21,1197.0,81.8,5.0,13.005829561148378
Jeep,2017,87500,0,1,1,1,17.1,1956.0,170.0,5.0,14.253765488895429
Hyundai,2016,49200,1,1,1,1,21.1,814.0,55.2,5.0,12.524526376648708
Hyundai,2005,190000,1,1,0,2,19.383089105743082,1248.0,82.85,5.0,11.695247021764184
Mahindra,2014,100000,0,1,1,1,15.1,2179.0,140.0,7.0,13.604789526648622
Maruti,2012,50000,1,1,1,1,20.92,998.0,67.1,5.0,12.345830240069793
Toyota,2019,10000,1,1,0,1,19.56,1197.0,81.8,5.0,13.592367006650065
Nissan,2013,83000,0,1,1,1,23.08,1461.0,63.1,5.0,12.89921982609012
Hyundai,2011,40000,1,1,1,2,20.36,1197.0,78.9,5.0,12.2783933071098
Mahindra,2008,100000,0,1,1,2,12.7,2609.0,116.6,9.0,12.676076274775909
Tata,2013,30000,0,1,1,1,19.09,1396.0,69.0,5.0,12.429216196844383
Toyota,2012,140000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.873902018105829
Hyundai,2017,45000,0,1,1,1,21.38,1396.0,88.7,5.0,13.764217263576723
Hyundai,2009,214000,1,1,1,2,13.9,1599.0,103.2,5.0,12.736700896592344
Toyota,2012,100000,1,1,0,1,14.53,1794.0,138.1,5.0,13.217673557208654
Maruti,2015,19800,1,1,1,1,15.37,1196.0,73.0,7.0,12.611537753638338
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Toyota,2015,80000,0,1,0,2,12.55,2982.0,168.5,7.0,14.22097566607244
Honda,2017,30400,1,0,1,1,18.5,1198.0,86.8,5.0,13.081541382884074
Maruti,2009,110000,1,1,1,2,19.7,796.0,46.3,5.0,11.661336849361689
Tata,2015,100000,0,1,1,1,23.0,1248.0,88.7,5.0,12.89921982609012
Mahindra,2003,98000,0,1,1,1,10.5,2179.0,120.0,8.0,12.611537753638338
Mahindra,2011,130000,0,1,1,2,14.0,2498.0,112.0,7.0,11.918390573078392
Fiat,2010,110000,0,1,1,3,20.4,1248.0,91.7,5.0,12.524526376648708
Ford,2011,25000,1,0,1,1,18.16,1196.0,86.8,5.0,12.409013489526863
Hyundai,2007,80000,1,1,1,2,17.8,1086.0,63.0,5.0,11.84939770159144
Maruti,2013,120000,0,1,1,1,22.9,1248.0,74.0,5.0,12.873902018105829
Maruti,2015,120000,1,1,1,2,15.37,1196.0,73.0,5.0,12.66032791780777
Tata,2012,82507,0,0,1,1,13.93,2179.0,138.03,7.0,11.790557201568507
Renault,2018,50000,1,1,1,1,23.01,999.0,67.0,5.0,12.468436909997665
Maruti,1998,70000,1,1,1,2,16.1,796.0,37.0,4.0,10.596634733096073
Ford,2017,62960,0,0,1,1,25.83,1498.0,99.0,5.0,13.122363377404328
Maruti,2016,46737,1,1,1,1,22.74,796.0,47.3,5.0,12.676076274775909
Maruti,2007,53512,1,0,1,2,19.7,796.0,46.3,5.0,11.695247021764184
Maruti,2017,61260,0,0,1,1,24.3,1248.0,88.5,5.0,13.665849783409868
Mahindra,2011,80000,0,1,1,2,12.05,2179.0,120.0,9.0,13.217673557208654
Maruti,2015,80000,1,1,1,1,16.02,1373.0,93.7,7.0,13.253391639810733
Maruti,2016,147000,0,1,1,2,26.59,1248.0,74.0,5.0,13.304684934198283
Toyota,2016,41000,1,0,0,1,19.16,2494.0,157.7,5.0,14.457364444136669
Maruti,2016,13500,1,1,1,1,17.5,1373.0,91.1,7.0,13.304684934198283
Mahindra,2019,17000,0,0,1,1,17.3,1497.0,121.0,8.0,13.815510557964274
Maruti,2017,70000,1,1,1,1,20.51,998.0,67.04,5.0,12.89921982609012
Honda,2013,50000,1,0,0,1,11.7,2354.0,177.6,5.0,13.270783382522602
Ford,2011,68000,0,1,1,1,13.1,2499.0,141.0,7.0,13.764217263576723
Renault,2015,130000,0,1,1,2,20.45,1461.0,83.8,5.0,13.217673557208654
Toyota,2013,90000,0,1,1,1,23.59,1364.0,67.04,5.0,12.923909999653127
Audi,2014,76131,0,1,0,1,13.22,2967.0,241.4,5.0,14.430696197054507
Chevrolet,2008,100000,1,1,1,3,18.0,995.0,62.0,5.0,11.082142548877775
Hyundai,2009,80000,1,1,1,2,20.36,1197.0,78.9,5.0,11.918390573078392
Volkswagen,2018,17000,1,1,1,1,18.78,999.0,75.0,5.0,13.426902566922532
Tata,2013,70000,0,1,1,2,19.4,1405.0,70.0,5.0,12.323855681186558
Honda,2015,85000,0,0,1,1,25.8,1498.0,98.6,5.0,13.017002861746503
Maruti,2013,120000,0,1,1,3,20.77,1248.0,88.8,7.0,13.304684934198283
Ford,2016,73000,0,1,1,1,25.83,1498.0,99.0,5.0,13.038979594549872
Honda,2019,1303,1,0,1,1,17.8,1198.0,86.7,5.0,13.444446876573442
Mahindra,2016,70000,0,1,1,1,16.0,2179.0,140.0,7.0,14.115615150414612
Mahindra,2017,60000,0,1,1,1,16.0,2179.0,140.0,7.0,14.038654109278484
Maruti,2016,50000,1,1,1,1,22.74,796.0,47.3,5.0,12.409013489526863
Mahindra,2015,90000,0,1,1,1,15.4,2523.0,75.0,7.0,13.42984807715229
Hyundai,2016,23000,0,1,1,1,24.0,1120.0,70.0,5.0,13.321214236149494
Tata,2019,20000,1,1,1,1,20.3,1199.0,83.81,5.0,13.38472764187182
Tata,2009,212000,0,1,1,3,11.57,2179.0,138.1,7.0,12.345830240069793
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Mahindra,2018,40000,0,1,1,1,16.5,1493.0,70.0,7.0,13.353475098367715
Maruti,2016,70000,0,1,1,1,24.3,1248.0,88.5,5.0,13.592367006650065
Maruti,2014,80000,0,1,1,2,20.77,1248.0,88.8,7.0,13.253391639810733
Hyundai,2010,60000,1,1,1,1,18.5,1197.0,80.0,5.0,12.506177237980511
Maruti,2015,30000,1,1,1,1,20.51,998.0,67.04,5.0,12.721885810807203
Mahindra,2005,80000,0,1,1,1,13.6,2523.0,63.0,7.0,12.429216196844383
Maruti,2012,70000,0,1,1,2,22.9,1248.0,74.0,5.0,12.542544882151386
Hyundai,2008,128000,1,1,1,1,0.0,1086.0,62.0,5.0,11.56171562913966
Honda,2006,140000,1,1,1,3,17.7,1497.0,78.0,5.0,11.918390573078392
Mahindra,2016,50000,0,1,0,1,16.0,2179.0,140.0,7.0,14.070152776337855
Ford,2009,100000,0,1,1,4,17.7,1399.0,68.0,5.0,11.918390573078392
Jeep,2017,32000,0,1,1,1,16.3,1956.0,170.0,5.0,14.228282241254878
Chevrolet,2016,46000,0,0,0,2,11.45,2776.0,197.2,7.0,14.074021253115776
Mahindra,2012,70000,0,1,1,2,21.03,1461.0,65.0,5.0,12.468436909997665
Renault,2018,26000,0,1,1,1,19.6,1461.0,108.45,5.0,13.764217263576723
Maruti,2017,70000,0,1,1,1,28.4,1248.0,74.02,5.0,13.39239051461739
Hyundai,2014,125000,0,1,1,1,22.32,1582.0,126.32,5.0,13.304684934198283
Maruti,2001,10000,1,1,1,1,17.3,993.0,60.0,5.0,10.308952660644293
Toyota,2014,200000,0,1,1,1,23.59,1364.0,67.04,5.0,12.923909999653127
Toyota,2012,250000,0,1,1,1,12.99,2494.0,100.0,7.0,13.500799813124575
Tata,2010,158000,0,1,1,1,18.8,1248.0,90.0,5.0,12.220956331903416
Maruti,2011,188000,0,1,1,2,17.8,1248.0,75.0,5.0,12.628067055589549
Mahindra,2011,120000,0,1,1,1,14.0,2489.0,95.0,8.0,12.206072645530174
Renault,2012,100000,0,1,1,1,19.01,1461.0,108.45,5.0,13.017002861746503
Maruti,2019,10000,1,1,0,1,21.21,1197.0,81.8,5.0,13.304684934198283
Mahindra,2017,67000,0,1,1,2,18.49,1493.0,100.0,7.0,13.399995114002609
Skoda,2013,100000,1,1,1,1,15.0,1598.0,105.0,5.0,12.834681304952548
Honda,2012,49185,1,0,1,1,16.8,1497.0,116.4,5.0,12.966878474563934
Maruti,2009,141000,1,1,1,2,19.7,796.0,46.3,5.0,11.736069016284437
Maruti,2010,64000,1,1,1,1,19.7,796.0,46.3,5.0,12.2783933071098
Honda,2016,55161,1,0,1,1,17.8,1497.0,117.3,5.0,13.262125319779487
Maruti,2013,60000,0,1,1,2,20.77,1248.0,88.76,7.0,13.303016877097587
Hyundai,2008,61000,0,0,1,2,17.1,1493.0,110.0,5.0,12.072541252905651
Volkswagen,2010,44500,1,0,1,1,16.47,1198.0,74.0,5.0,12.254862809699606
Maruti,2017,75000,0,1,1,1,26.59,1248.0,74.0,5.0,13.38472764187182
Honda,2017,26000,1,1,0,1,18.0,1497.0,117.3,5.0,13.9108207377686
Hyundai,2016,90000,0,1,1,2,22.54,1396.0,88.73,5.0,13.217673557208654
Maruti,2009,58000,1,1,1,1,19.7,796.0,46.3,5.0,11.695247021764184
Maruti,2009,90000,0,1,1,2,19.3,1248.0,73.9,5.0,12.524526376648708
Maruti,2013,82000,0,0,1,2,26.59,1248.0,74.0,5.0,13.060487973686241
Toyota,2016,68089,1,2,0,1,19.16,2494.0,157.7,5.0,14.508657738524219
Hyundai,2017,27000,0,1,1,1,22.54,1396.0,88.73,5.0,13.527828485512494
Mahindra,2012,120000,0,1,1,2,12.05,2179.0,120.0,9.0,13.017002861746503
Toyota,2015,90000,0,1,1,1,12.99,2494.0,100.6,8.0,14.038654109278484
Mahindra,2017,120000,0,1,1,1,18.49,1493.0,100.0,7.0,13.473020249017498
Maruti,2010,60000,1,1,1,2,17.5,1197.0,85.8,5.0,12.611537753638338
Toyota,2015,40000,0,1,1,1,23.59,1364.0,67.04,5.0,13.217673557208654
Honda,2017,6550,1,1,0,1,18.2,1199.0,88.7,5.0,13.493926933836812
Maruti,2005,140000,1,1,1,2,18.9,998.0,67.1,5.0,11.77528972943772
Honda,2014,90000,0,1,1,1,26.0,1498.0,98.6,5.0,13.304684934198283
Maruti,2015,36000,1,1,1,1,20.4,1197.0,83.11,5.0,12.948009990259552
Hyundai,2011,75000,1,1,1,1,17.92,1086.0,62.1,5.0,12.013700752882718
Maruti,2007,120000,1,1,1,2,19.7,796.0,46.3,5.0,11.608235644774552
Maruti,2013,58343,1,2,1,1,21.79,998.0,67.05,5.0,12.323855681186558
Hyundai,2017,54000,0,1,1,1,22.54,1396.0,88.73,5.0,13.652991628466498
Maruti,2018,13000,1,1,1,1,24.7,796.0,47.3,5.0,12.644327576461329
Maruti,2011,55403,1,0,1,1,18.6,1197.0,85.8,5.0,12.531772785169476
Hyundai,2016,70000,1,1,1,1,18.6,1197.0,81.83,5.0,13.060487973686241
Maruti,2016,9900,1,1,1,1,23.95,998.0,67.05,5.0,12.765688433465597
